game_id,agent_name,llm_name,noise_level,personality,cooperation_rate,predicted_strategy,prediction_confidence,nice,forgiving,retaliatory,troublemaking,emulative
Qwen2.5-32B-Instruct__noise00__game_238,agent1,Qwen2.5-32B-Instruct,0,egoista,0.0,AllD|WSLS,1.0,0,0.0,0.0,1.0,0.0
Qwen2.5-32B-Instruct__noise00__game_238,agent2,Qwen2.5-32B-Instruct,0,cooperativo,1.0,AllC,1.0,1,0.9666666666666667,0.0,0.0,0.0
Qwen2.5-32B-Instruct__noise05__game_1,agent1,Qwen2.5-32B-Instruct,5,cooperative,0.9333,AllC,0.999998927116394,1,0.9642857142857143,0.07407407407407407,0.0,0.06896551724137931
Qwen2.5-32B-Instruct__noise05__game_1,agent2,Qwen2.5-32B-Instruct,5,selfish,0.0,AllD|WSLS,1.0,0,0.0,0.0,1.0,0.06896551724137931
Qwen2.5-32B-Instruct__noise05__game_3,agent1,Qwen2.5-32B-Instruct,5,selfish,0.0667,TFT,1.0,0,0.6666666666666666,1.0,1.0,0.9310344827586207
Qwen2.5-32B-Instruct__noise05__game_3,agent2,Qwen2.5-32B-Instruct,5,selfish,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,0.9310344827586207
Qwen2.5-32B-Instruct__noise05__game_2,agent1,Qwen2.5-32B-Instruct,5,selfish,0.0,AllD|WSLS,1.0,0,0.0,0.0,1.0,0.06896551724137931
Qwen2.5-32B-Instruct__noise05__game_2,agent2,Qwen2.5-32B-Instruct,5,cooperative,0.9333,AllC,1.0,1,0.9642857142857143,0.07407407407407407,0.0,0.06896551724137931
Qwen2.5-32B-Instruct__noise05__game_0,agent1,Qwen2.5-32B-Instruct,5,cooperative,0.9333,TFT,1.0,1,1.0,0.0,0.06896551724137931,0.896551724137931
Qwen2.5-32B-Instruct__noise05__game_0,agent2,Qwen2.5-32B-Instruct,5,cooperative,0.9667,TFT|WSLS,1.0,0,1.0,0.0,0.03571428571428571,0.896551724137931
Qwen2.5-32B-Instruct__noise05__game_4,agent1,Qwen2.5-32B-Instruct,5,cooperative,0.9333,AllC,0.9969224333763123,1,1.0,0.0,0.07407407407407407,0.8275862068965517
Qwen2.5-32B-Instruct__noise05__game_4,agent2,Qwen2.5-32B-Instruct,5,cooperative,0.9,WSLS,0.5825889706611633,0,1.0,0.0,0.10714285714285714,0.8275862068965517
Qwen2.5-32B-Instruct__noise05__game_6,agent1,Qwen2.5-32B-Instruct,5,selfish,0.0,AllD|TFT,1.0,0,0.0,0.0,1.0,0.896551724137931
Qwen2.5-32B-Instruct__noise05__game_6,agent2,Qwen2.5-32B-Instruct,5,cooperative,0.1,TFT,1.0,1,0.6666666666666666,0.75,0.0,0.9310344827586207
Qwen2.5-32B-Instruct__noise05__game_5,agent1,Qwen2.5-32B-Instruct,5,cooperative,0.9667,AllC,0.9999997615814209,1,0.9629629629629629,0.038461538461538464,0.0,0.10344827586206896
Qwen2.5-32B-Instruct__noise05__game_5,agent2,Qwen2.5-32B-Instruct,5,selfish,0.0667,AllD,0.9998416900634766,0,0.0,0.0,0.9310344827586207,0.10344827586206896
Qwen2.5-32B-Instruct__noise05__game_7,agent1,Qwen2.5-32B-Instruct,5,selfish,0.0333,TFT,1.0,0,0.3333333333333333,1.0,1.0,0.9310344827586207
Qwen2.5-32B-Instruct__noise05__game_7,agent2,Qwen2.5-32B-Instruct,5,selfish,0.0333,TFT,1.0,0,0.3333333333333333,1.0,1.0,0.9310344827586207
Qwen2.5-32B-Instruct__noise05__game_8,agent1,Qwen2.5-32B-Instruct,5,cooperative,0.9667,TFT|WSLS,1.0,0,1.0,0.0,0.034482758620689655,0.9310344827586207
Qwen2.5-32B-Instruct__noise05__game_8,agent2,Qwen2.5-32B-Instruct,5,cooperative,0.9667,TFT|WSLS,1.0,1,1.0,1.0,0.0,1.0
Qwen2.5-32B-Instruct__noise05__game_10,agent1,Qwen2.5-32B-Instruct,5,selfish,0.0667,AllD,0.9996212720870972,0,0.5,1.0,1.0,0.8620689655172413
Qwen2.5-32B-Instruct__noise05__game_10,agent2,Qwen2.5-32B-Instruct,5,cooperative,0.0667,TFT,1.0,1,0.25,1.0,0.6666666666666666,0.896551724137931
Qwen2.5-32B-Instruct__noise05__game_9,agent1,Qwen2.5-32B-Instruct,5,cooperative,0.3667,TFT,0.8819125294685364,1,0.9090909090909091,0.36363636363636365,0.0,0.6551724137931034
Qwen2.5-32B-Instruct__noise05__game_9,agent2,Qwen2.5-32B-Instruct,5,selfish,0.0,AllD,1.0,0,0.0,0.0,1.0,0.6206896551724138
Qwen2.5-32B-Instruct__noise05__game_11,agent1,Qwen2.5-32B-Instruct,5,selfish,0.0333,TFT,1.0,0,0.3333333333333333,1.0,1.0,0.9310344827586207
Qwen2.5-32B-Instruct__noise05__game_11,agent2,Qwen2.5-32B-Instruct,5,selfish,0.0333,TFT,1.0,0,0.3333333333333333,1.0,1.0,0.9310344827586207
Qwen2.5-32B-Instruct__noise05__game_12,agent1,Qwen2.5-32B-Instruct,5,cooperative,0.9333,TFT|WSLS,1.0,0,1.0,0.0,0.06896551724137931,0.9310344827586207
Qwen2.5-32B-Instruct__noise05__game_12,agent2,Qwen2.5-32B-Instruct,5,cooperative,0.9667,TFT|WSLS,1.0,1,1.0,0.5,0.0,0.9655172413793104
Qwen2.5-32B-Instruct__noise05__game_13,agent1,Qwen2.5-32B-Instruct,5,cooperative,0.9333,AllC,0.9999996423721313,1,0.9310344827586207,0.038461538461538464,0.5,0.034482758620689655
Qwen2.5-32B-Instruct__noise05__game_13,agent2,Qwen2.5-32B-Instruct,5,selfish,0.0333,WSLS,1.0,0,0.0,1.0,0.9642857142857143,0.10344827586206896
Qwen2.5-32B-Instruct__noise05__game_14,agent1,Qwen2.5-32B-Instruct,5,selfish,0.0333,WSLS,1.0,0,0.07142857142857142,0.0,0.9642857142857143,0.10344827586206896
Qwen2.5-32B-Instruct__noise05__game_14,agent2,Qwen2.5-32B-Instruct,5,cooperative,0.9333,AllC,0.9999982118606567,1,0.9629629629629629,0.07692307692307693,0.0,0.10344827586206896
Qwen2.5-32B-Instruct__noise05__game_15,agent1,Qwen2.5-32B-Instruct,5,selfish,0.1,AllD,0.9971984624862671,0,0.75,0.75,1.0,0.8620689655172413
Qwen2.5-32B-Instruct__noise05__game_15,agent2,Qwen2.5-32B-Instruct,5,selfish,0.0333,AllD,0.9996389150619507,0,0.25,1.0,1.0,0.8620689655172413
Qwen2.5-32B-Instruct__noise05__game_16,agent1,Qwen2.5-32B-Instruct,5,cooperative,1.0,AllC|TFT|WSLS,1.0,1,0.0,0.0,0.0,1.0
Qwen2.5-32B-Instruct__noise05__game_16,agent2,Qwen2.5-32B-Instruct,5,cooperative,1.0,AllC|TFT|WSLS,1.0,1,0.0,0.0,0.0,1.0
Qwen2.5-32B-Instruct__noise05__game_17,agent1,Qwen2.5-32B-Instruct,5,cooperative,1.0,AllC,1.0,1,0.9642857142857143,0.0,0.0,0.06896551724137931
Qwen2.5-32B-Instruct__noise05__game_17,agent2,Qwen2.5-32B-Instruct,5,selfish,0.0667,WSLS,1.0,0,0.0,0.0,0.9333333333333333,0.06896551724137931
Qwen2.5-32B-Instruct__noise05__game_18,agent1,Qwen2.5-32B-Instruct,5,selfish,0.0,AllD,1.0,0,0.0,0.0,1.0,0.7586206896551724
Qwen2.5-32B-Instruct__noise05__game_18,agent2,Qwen2.5-32B-Instruct,5,cooperative,0.2333,TFT,0.9762526154518127,1,0.8571428571428571,0.8571428571428571,0.0,0.7931034482758621
Qwen2.5-32B-Instruct__noise05__game_19,agent1,Qwen2.5-32B-Instruct,5,selfish,0.0667,TFT,1.0,1,0.3333333333333333,0.6666666666666666,0.5,0.9310344827586207
Qwen2.5-32B-Instruct__noise05__game_19,agent2,Qwen2.5-32B-Instruct,5,selfish,0.0333,TFT,1.0,0,0.5,1.0,1.0,0.896551724137931
Qwen2.5-32B-Instruct__noise05__game_20,agent1,Qwen2.5-32B-Instruct,5,cooperative,0.9667,TFT|WSLS,1.0,1,1.0,0.0,0.03571428571428571,0.896551724137931
Qwen2.5-32B-Instruct__noise05__game_20,agent2,Qwen2.5-32B-Instruct,5,cooperative,0.9333,TFT,1.0,0,1.0,0.0,0.06896551724137931,0.896551724137931
Qwen2.5-32B-Instruct__noise05__game_21,agent1,Qwen2.5-32B-Instruct,5,cooperative,0.1,TFT,1.0,1,0.5,0.6666666666666666,0.5,0.896551724137931
Qwen2.5-32B-Instruct__noise05__game_21,agent2,Qwen2.5-32B-Instruct,5,selfish,0.0333,AllD,0.999968409538269,0,0.25,1.0,1.0,0.8620689655172413
Qwen2.5-32B-Instruct__noise05__game_22,agent1,Qwen2.5-32B-Instruct,5,selfish,0.0667,AllD,0.9997329115867615,0,0.5,0.0,0.9310344827586207,0.10344827586206896
Qwen2.5-32B-Instruct__noise05__game_22,agent2,Qwen2.5-32B-Instruct,5,cooperative,0.9667,AllC,0.9999918937683105,1,0.9629629629629629,0.038461538461538464,0.0,0.10344827586206896
Qwen2.5-32B-Instruct__noise05__game_23,agent1,Qwen2.5-32B-Instruct,5,selfish,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,0.896551724137931
Qwen2.5-32B-Instruct__noise05__game_23,agent2,Qwen2.5-32B-Instruct,5,selfish,0.1,TFT,1.0,0,0.75,0.75,1.0,0.896551724137931
Qwen2.5-32B-Instruct__noise05__game_24,agent1,Qwen2.5-32B-Instruct,5,cooperative,0.9333,TFT|WSLS,1.0,0,0.0,0.0,0.06666666666666667,0.9310344827586207
Qwen2.5-32B-Instruct__noise05__game_24,agent2,Qwen2.5-32B-Instruct,5,cooperative,1.0,AllC|TFT|WSLS,1.0,1,1.0,0.0,0.0,0.9310344827586207
Qwen2.5-32B-Instruct__noise05__game_25,agent1,Qwen2.5-32B-Instruct,5,cooperative,0.2333,AllD,0.9971984624862671,0,0.875,0.5714285714285714,0.3333333333333333,0.8275862068965517
Qwen2.5-32B-Instruct__noise05__game_25,agent2,Qwen2.5-32B-Instruct,5,selfish,0.0667,AllD,0.9990705847740173,0,0.2,1.0,1.0,0.6896551724137931
Qwen2.5-32B-Instruct__noise05__game_26,agent1,Qwen2.5-32B-Instruct,5,selfish,0.1,AllD,0.9991599321365356,0,0.25,1.0,0.896551724137931,0.13793103448275862
Qwen2.5-32B-Instruct__noise05__game_26,agent2,Qwen2.5-32B-Instruct,5,cooperative,0.9667,AllC,0.9999978542327881,0,0.9629629629629629,0.0,0.25,0.10344827586206896
Qwen2.5-32B-Instruct__noise05__game_27,agent1,Qwen2.5-32B-Instruct,5,selfish,0.0333,TFT,1.0,0,0.5,1.0,1.0,0.9655172413793104
Qwen2.5-32B-Instruct__noise05__game_27,agent2,Qwen2.5-32B-Instruct,5,selfish,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,0.9655172413793104
Qwen2.5-32B-Instruct__noise05__game_28,agent1,Qwen2.5-32B-Instruct,5,cooperative,0.9,TFT,1.0,0,1.0,0.0,0.10344827586206896,0.8620689655172413
Qwen2.5-32B-Instruct__noise05__game_28,agent2,Qwen2.5-32B-Instruct,5,cooperative,0.9667,TFT,1.0,1,1.0,0.0,0.037037037037037035,0.8620689655172413
Qwen2.5-32B-Instruct__noise05__game_29,agent1,Qwen2.5-32B-Instruct,5,cooperative,0.9333,AllC,1.0,1,0.9642857142857143,0.037037037037037035,0.5,0.034482758620689655
Qwen2.5-32B-Instruct__noise05__game_29,agent2,Qwen2.5-32B-Instruct,5,selfish,0.0333,WSLS,1.0,0,0.0,1.0,0.9655172413793104,0.06896551724137931
Qwen2.5-32B-Instruct__noise05__game_30,agent1,Qwen2.5-32B-Instruct,5,selfish,0.0333,AllD,0.9999656677246094,0,0.07692307692307693,0.0,1.0,0.27586206896551724
Qwen2.5-32B-Instruct__noise05__game_30,agent2,Qwen2.5-32B-Instruct,5,cooperative,0.6667,TFT,0.9803324937820435,1,0.9473684210526315,0.25,0.0,0.3793103448275862
Qwen2.5-32B-Instruct__noise05__game_31,agent1,Qwen2.5-32B-Instruct,5,selfish,0.0667,AllD,0.9999656677246094,0,0.4,1.0,1.0,0.8275862068965517
Qwen2.5-32B-Instruct__noise05__game_31,agent2,Qwen2.5-32B-Instruct,5,selfish,0.1,TFT,1.0,1,0.5,1.0,0.5,0.896551724137931
Qwen2.5-32B-Instruct__noise05__game_32,agent1,Qwen2.5-32B-Instruct,5,cooperative,0.9333,TFT,1.0,1,1.0,0.0,0.06896551724137931,0.896551724137931
Qwen2.5-32B-Instruct__noise05__game_32,agent2,Qwen2.5-32B-Instruct,5,cooperative,0.9667,TFT|WSLS,1.0,0,1.0,0.0,0.03571428571428571,0.9310344827586207
Qwen2.5-32B-Instruct__noise05__game_33,agent1,Qwen2.5-32B-Instruct,5,cooperative,1.0,AllC,1.0,1,0.9642857142857143,0.0,0.0,0.06896551724137931
Qwen2.5-32B-Instruct__noise05__game_33,agent2,Qwen2.5-32B-Instruct,5,selfish,0.0667,WSLS,1.0,0,0.0,0.0,0.9333333333333333,0.06896551724137931
Qwen2.5-32B-Instruct__noise05__game_34,agent1,Qwen2.5-32B-Instruct,5,selfish,0.0,AllD|WSLS,1.0,0,0.0,0.0,1.0,0.034482758620689655
Qwen2.5-32B-Instruct__noise05__game_34,agent2,Qwen2.5-32B-Instruct,5,cooperative,0.9667,AllC,0.9999992847442627,1,0.9655172413793104,0.03571428571428571,0.0,0.034482758620689655
Qwen2.5-32B-Instruct__noise05__game_35,agent1,Qwen2.5-32B-Instruct,5,selfish,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,0.9655172413793104
Qwen2.5-32B-Instruct__noise05__game_35,agent2,Qwen2.5-32B-Instruct,5,selfish,0.0333,TFT,1.0,0,0.5,1.0,1.0,0.9655172413793104
Qwen2.5-32B-Instruct__noise05__game_36,agent1,Qwen2.5-32B-Instruct,5,cooperative,0.9667,TFT|WSLS,1.0,0,0.0,0.0,0.03333333333333333,0.9655172413793104
Qwen2.5-32B-Instruct__noise05__game_36,agent2,Qwen2.5-32B-Instruct,5,cooperative,1.0,AllC|TFT|WSLS,1.0,1,1.0,0.0,0.0,0.9655172413793104
Qwen2.5-32B-Instruct__noise05__game_37,agent1,Qwen2.5-32B-Instruct,5,cooperative,0.2667,AllD,0.9971984624862671,0,0.875,0.5,0.5,0.7586206896551724
Qwen2.5-32B-Instruct__noise05__game_37,agent2,Qwen2.5-32B-Instruct,5,selfish,0.0333,AllD,0.9996389150619507,0,0.125,1.0,1.0,0.6896551724137931
Qwen2.5-32B-Instruct__noise05__game_38,agent1,Qwen2.5-32B-Instruct,5,selfish,0.0667,AllD,0.9986289739608765,0,0.05555555555555555,0.0,0.9259259259259259,0.1724137931034483
Qwen2.5-32B-Instruct__noise05__game_38,agent2,Qwen2.5-32B-Instruct,5,cooperative,0.9,AllC,0.999963641166687,1,0.96,0.125,0.0,0.1724137931034483
Qwen2.5-32B-Instruct__noise05__game_39,agent1,Qwen2.5-32B-Instruct,5,selfish,0.1,AllD,0.9967799782752991,0,0.5,1.0,1.0,0.7586206896551724
Qwen2.5-32B-Instruct__noise05__game_39,agent2,Qwen2.5-32B-Instruct,5,selfish,0.1333,AllD,0.9967799782752991,0,0.8,0.8,0.75,0.8275862068965517
Qwen2.5-32B-Instruct__noise05__game_40,agent1,Qwen2.5-32B-Instruct,5,coopératif,0.9333,TFT|WSLS,1.0,1,1.0,0.0,0.07142857142857142,0.8620689655172413
Qwen2.5-32B-Instruct__noise05__game_40,agent2,Qwen2.5-32B-Instruct,5,coopératif,0.9333,TFT,1.0,0,1.0,0.0,0.07142857142857142,0.8620689655172413
Qwen2.5-32B-Instruct__noise05__game_41,agent1,Qwen2.5-32B-Instruct,5,coopératif,0.0667,TFT,1.0,0,0.4,1.0,0.75,0.896551724137931
Qwen2.5-32B-Instruct__noise05__game_41,agent2,Qwen2.5-32B-Instruct,5,égoïste,0.1,AllD,0.9996881484985352,0,0.5,0.6666666666666666,1.0,0.8275862068965517
Qwen2.5-32B-Instruct__noise05__game_42,agent1,Qwen2.5-32B-Instruct,5,égoïste,0.0333,WSLS,1.0,0,0.06666666666666667,0.0,0.9655172413793104,0.06896551724137931
Qwen2.5-32B-Instruct__noise05__game_42,agent2,Qwen2.5-32B-Instruct,5,coopératif,0.9667,AllC,0.9999982118606567,1,0.9642857142857143,0.037037037037037035,0.0,0.06896551724137931
Qwen2.5-32B-Instruct__noise05__game_43,agent1,Qwen2.5-32B-Instruct,5,égoïste,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct__noise05__game_43,agent2,Qwen2.5-32B-Instruct,5,égoïste,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct__noise05__game_44,agent1,Qwen2.5-32B-Instruct,5,coopératif,0.9,TFT,0.6646656394004822,0,1.0,0.0,0.10714285714285714,0.8275862068965517
Qwen2.5-32B-Instruct__noise05__game_44,agent2,Qwen2.5-32B-Instruct,5,coopératif,0.9333,AllC,0.9772670269012451,1,1.0,0.0,0.07407407407407407,0.8275862068965517
Qwen2.5-32B-Instruct__noise05__game_45,agent1,Qwen2.5-32B-Instruct,5,coopératif,0.9,AllC,0.9994133710861206,1,0.96,0.13043478260869565,0.0,0.20689655172413793
Qwen2.5-32B-Instruct__noise05__game_45,agent2,Qwen2.5-32B-Instruct,5,égoïste,0.1,AllD,0.9985587000846863,0,0.045454545454545456,0.0,0.8888888888888888,0.20689655172413793
Qwen2.5-32B-Instruct__noise05__game_47,agent1,Qwen2.5-32B-Instruct,5,égoïste,0.0667,AllD,0.9995997548103333,0,0.3333333333333333,0.6666666666666666,1.0,0.8275862068965517
Qwen2.5-32B-Instruct__noise05__game_47,agent2,Qwen2.5-32B-Instruct,5,égoïste,0.1,AllD,0.9998705387115479,0,0.5,1.0,1.0,0.8275862068965517
Qwen2.5-32B-Instruct__noise05__game_46,agent1,Qwen2.5-32B-Instruct,5,égoïste,0.1333,AllD,0.996202290058136,0,0.0,0.0,0.8666666666666667,0.13793103448275862
Qwen2.5-32B-Instruct__noise05__game_46,agent2,Qwen2.5-32B-Instruct,5,coopératif,0.9667,AllC,0.9999998807907104,1,0.96,0.04,0.0,0.1724137931034483
Qwen2.5-32B-Instruct__noise05__game_48,agent1,Qwen2.5-32B-Instruct,5,coopératif,0.9,TFT,1.0,0,0.0,0.0,0.1,0.896551724137931
Qwen2.5-32B-Instruct__noise05__game_48,agent2,Qwen2.5-32B-Instruct,5,coopératif,1.0,AllC|TFT|WSLS,1.0,1,1.0,0.0,0.0,0.896551724137931
Qwen2.5-32B-Instruct__noise05__game_49,agent1,Qwen2.5-32B-Instruct,5,coopératif,0.9667,AllC,0.9999996423721313,1,0.9642857142857143,0.037037037037037035,0.0,0.06896551724137931
Qwen2.5-32B-Instruct__noise05__game_49,agent2,Qwen2.5-32B-Instruct,5,égoïste,0.0333,WSLS,1.0,0,0.0,0.0,0.9655172413793104,0.034482758620689655
Qwen2.5-32B-Instruct__noise05__game_51,agent1,Qwen2.5-32B-Instruct,5,égoïste,0.0333,TFT,1.0,0,0.3333333333333333,1.0,1.0,0.9310344827586207
Qwen2.5-32B-Instruct__noise05__game_51,agent2,Qwen2.5-32B-Instruct,5,égoïste,0.0333,TFT,1.0,0,0.3333333333333333,1.0,1.0,0.9310344827586207
Qwen2.5-32B-Instruct__noise05__game_50,agent1,Qwen2.5-32B-Instruct,5,égoïste,0.1,WSLS,0.6771008968353271,0,0.0,0.0,0.896551724137931,0.10344827586206896
Qwen2.5-32B-Instruct__noise05__game_50,agent2,Qwen2.5-32B-Instruct,5,coopératif,0.9667,AllC,0.9999996423721313,1,0.9615384615384616,0.038461538461538464,0.0,0.13793103448275862
Qwen2.5-32B-Instruct__noise05__game_52,agent1,Qwen2.5-32B-Instruct,5,coopératif,0.9667,TFT|WSLS,1.0,0,0.0,0.0,0.03333333333333333,0.9655172413793104
Qwen2.5-32B-Instruct__noise05__game_52,agent2,Qwen2.5-32B-Instruct,5,coopératif,1.0,AllC|TFT|WSLS,1.0,1,1.0,0.0,0.0,0.9655172413793104
Qwen2.5-32B-Instruct__noise05__game_53,agent1,Qwen2.5-32B-Instruct,5,coopératif,0.9667,AllC,0.9999996423721313,1,0.9615384615384616,0.041666666666666664,0.0,0.1724137931034483
Qwen2.5-32B-Instruct__noise05__game_53,agent2,Qwen2.5-32B-Instruct,5,égoïste,0.1333,AllD,0.9995231628417969,0,0.0,0.0,0.8620689655172413,0.1724137931034483
Qwen2.5-32B-Instruct__noise05__game_55,agent1,Qwen2.5-32B-Instruct,5,égoïste,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,0.9310344827586207
Qwen2.5-32B-Instruct__noise05__game_55,agent2,Qwen2.5-32B-Instruct,5,égoïste,0.0667,TFT,1.0,0,0.6666666666666666,1.0,1.0,0.9310344827586207
Qwen2.5-32B-Instruct__noise05__game_54,agent1,Qwen2.5-32B-Instruct,5,égoïste,0.0333,WSLS,1.0,0,0.1,0.0,0.9642857142857143,0.10344827586206896
Qwen2.5-32B-Instruct__noise05__game_54,agent2,Qwen2.5-32B-Instruct,5,coopératif,0.9333,AllC,0.9999825954437256,1,0.9629629629629629,0.07692307692307693,0.0,0.10344827586206896
Qwen2.5-32B-Instruct__noise05__game_56,agent1,Qwen2.5-32B-Instruct,5,coopératif,0.9333,AllC,0.9510080218315125,1,1.0,0.0,0.07407407407407407,0.8275862068965517
Qwen2.5-32B-Instruct__noise05__game_56,agent2,Qwen2.5-32B-Instruct,5,coopératif,0.9,TFT,0.7662540674209595,0,1.0,0.0,0.10714285714285714,0.8275862068965517
Qwen2.5-32B-Instruct__noise05__game_57,agent1,Qwen2.5-32B-Instruct,5,coopératif,1.0,AllC,1.0,1,0.9655172413793104,0.0,0.0,0.034482758620689655
Qwen2.5-32B-Instruct__noise05__game_57,agent2,Qwen2.5-32B-Instruct,5,égoïste,0.0333,WSLS,1.0,0,0.0,0.0,0.9666666666666667,0.034482758620689655
Qwen2.5-32B-Instruct__noise05__game_58,agent1,Qwen2.5-32B-Instruct,5,égoïste,0.0,AllD|TFT,1.0,0,0.0,0.0,1.0,0.9655172413793104
Qwen2.5-32B-Instruct__noise05__game_58,agent2,Qwen2.5-32B-Instruct,5,coopératif,0.0333,TFT,1.0,1,0.0,1.0,0.0,1.0
Qwen2.5-32B-Instruct__noise05__game_59,agent1,Qwen2.5-32B-Instruct,5,égoïste,0.0333,AllD,0.9998852014541626,0,0.2,1.0,1.0,0.8620689655172413
Qwen2.5-32B-Instruct__noise05__game_59,agent2,Qwen2.5-32B-Instruct,5,égoïste,0.1,AllD,0.9996300935745239,0,0.6,0.75,1.0,0.8620689655172413
Qwen2.5-32B-Instruct__noise05__game_60,agent1,Qwen2.5-32B-Instruct,5,coopératif,1.0,AllC|TFT|WSLS,1.0,1,1.0,0.0,0.0,0.9310344827586207
Qwen2.5-32B-Instruct__noise05__game_60,agent2,Qwen2.5-32B-Instruct,5,coopératif,0.9333,TFT|WSLS,1.0,0,0.0,0.0,0.06666666666666667,0.9310344827586207
Qwen2.5-32B-Instruct__noise05__game_61,agent1,Qwen2.5-32B-Instruct,5,coopératif,0.9667,AllC,1.0,1,0.9615384615384616,0.04,0.0,0.13793103448275862
Qwen2.5-32B-Instruct__noise05__game_61,agent2,Qwen2.5-32B-Instruct,5,égoïste,0.1,AllD,0.9723701477050781,0,1.0,0.0,0.896551724137931,0.13793103448275862
Qwen2.5-32B-Instruct__noise05__game_62,agent1,Qwen2.5-32B-Instruct,5,égoïste,0.0333,AllD,0.9996212720870972,0,0.16666666666666666,0.0,1.0,0.7931034482758621
Qwen2.5-32B-Instruct__noise05__game_62,agent2,Qwen2.5-32B-Instruct,5,coopératif,0.2,TFT,1.0,1,0.8333333333333334,0.4,0.0,0.8620689655172413
Qwen2.5-32B-Instruct__noise05__game_63,agent1,Qwen2.5-32B-Instruct,5,égoïste,0.0667,AllD,0.9967799782752991,0,0.4,1.0,1.0,0.8620689655172413
Qwen2.5-32B-Instruct__noise05__game_63,agent2,Qwen2.5-32B-Instruct,5,égoïste,0.0667,TFT,1.0,0,0.5,1.0,0.6666666666666666,0.9310344827586207
Qwen2.5-32B-Instruct__noise05__game_64,agent1,Qwen2.5-32B-Instruct,5,coopératif,0.8333,TFT,0.6076024770736694,0,0.0,0.0,0.16666666666666666,0.8275862068965517
Qwen2.5-32B-Instruct__noise05__game_64,agent2,Qwen2.5-32B-Instruct,5,coopératif,1.0,AllC|TFT|WSLS,1.0,1,0.8,0.0,0.0,0.8620689655172413
Qwen2.5-32B-Instruct__noise05__game_66,agent1,Qwen2.5-32B-Instruct,5,égoïste,0.0333,TFT,1.0,0,0.3333333333333333,1.0,1.0,0.896551724137931
Qwen2.5-32B-Instruct__noise05__game_66,agent2,Qwen2.5-32B-Instruct,5,coopératif,0.0667,TFT,1.0,1,0.3333333333333333,1.0,0.5,0.9310344827586207
Qwen2.5-32B-Instruct__noise05__game_65,agent1,Qwen2.5-32B-Instruct,5,coopératif,0.9667,AllC,0.9999998807907104,1,0.9629629629629629,0.038461538461538464,0.0,0.10344827586206896
Qwen2.5-32B-Instruct__noise05__game_65,agent2,Qwen2.5-32B-Instruct,5,égoïste,0.0667,AllD,0.998124897480011,0,0.0,0.0,0.9310344827586207,0.10344827586206896
Qwen2.5-32B-Instruct__noise05__game_67,agent1,Qwen2.5-32B-Instruct,5,égoïste,0.0,AllD|TFT,1.0,0,0.0,1.0,1.0,0.9655172413793104
Qwen2.5-32B-Instruct__noise05__game_67,agent2,Qwen2.5-32B-Instruct,5,égoïste,0.0333,TFT,1.0,0,0.5,1.0,1.0,0.9655172413793104
Qwen2.5-32B-Instruct__noise05__game_68,agent1,Qwen2.5-32B-Instruct,5,coopératif,0.9,TFT,1.0,0,1.0,0.5,0.07142857142857142,0.896551724137931
Qwen2.5-32B-Instruct__noise05__game_68,agent2,Qwen2.5-32B-Instruct,5,coopératif,0.9333,AllC,0.3657553493976593,1,1.0,0.0,0.07407407407407407,0.8275862068965517
Qwen2.5-32B-Instruct__noise05__game_70,agent1,Qwen2.5-32B-Instruct,5,égoïste,0.0333,TFT,1.0,0,0.3333333333333333,1.0,1.0,0.896551724137931
Qwen2.5-32B-Instruct__noise05__game_70,agent2,Qwen2.5-32B-Instruct,5,coopératif,0.0667,TFT,1.0,1,0.3333333333333333,1.0,0.5,0.9310344827586207
Qwen2.5-32B-Instruct__noise05__game_69,agent1,Qwen2.5-32B-Instruct,5,coopératif,0.9667,AllC,0.9999998807907104,1,0.9629629629629629,0.038461538461538464,0.0,0.10344827586206896
Qwen2.5-32B-Instruct__noise05__game_69,agent2,Qwen2.5-32B-Instruct,5,égoïste,0.0667,AllD,0.9977239966392517,0,0.0,0.0,0.9310344827586207,0.10344827586206896
Qwen2.5-32B-Instruct__noise05__game_71,agent1,Qwen2.5-32B-Instruct,5,égoïste,0.0667,TFT,1.0,0,0.5,1.0,1.0,0.896551724137931
Qwen2.5-32B-Instruct__noise05__game_71,agent2,Qwen2.5-32B-Instruct,5,égoïste,0.0333,TFT,1.0,0,0.25,1.0,1.0,0.896551724137931
Qwen2.5-32B-Instruct__noise05__game_72,agent1,Qwen2.5-32B-Instruct,5,coopératif,0.9333,AllC,0.9087936282157898,0,1.0,0.0,0.07407407407407407,0.8275862068965517
Qwen2.5-32B-Instruct__noise05__game_72,agent2,Qwen2.5-32B-Instruct,5,coopératif,0.9,AllC,0.9920594692230225,1,1.0,0.0,0.10714285714285714,0.8275862068965517
Qwen2.5-32B-Instruct__noise05__game_75,agent1,Qwen2.5-32B-Instruct,5,égoïste,0.1667,AllD,0.9995954632759094,0,0.8333333333333334,1.0,1.0,0.7586206896551724
